name,rating,myanimelist,veiws,counting_comment,episode_number,myanimelist_id,mean_views,comments
Bleach,9.07,https://myanimelist.net/anime/269/Bleach,"[52639, 20587, 12629, 10995, 9211, 9595, 10964, 9870, 9451, 10440, 12334, 14005, 17450, 16026, 15006, 13326, 13798, 14321, 13132, 12796, 13152, 14420, 12591, 19400, 14519, 13371, 12690, 13768, 12761, 12800, 12420, 12552, 11852, 11397, 16764, 11048, 10394, 10099, 9737, 9500, 9996, 10763, 10514, 13230, 11650, 17957, 12886, 13550, 12311, 17982, 11952, 12920, 13792, 12188, 11007, 10051, 16904, 13858, 14204, 12617, 13077, 12655, 13015, 13733, 11881, 11793, 11880, 17547, 13677, 13070, 13182, 12069, 11802, 11966, 12688, 12412, 12027, 9852, 16833, 10170, 8637, 9506, 8259, 8523, 8046, 12007, 7613, 8320, 8386, 19517, 8947, 8286, 7756, 8094, 8283, 7430, 8478, 8377, 8536, 8236, 18556, 13731, 13220, 12991, 12226, 11609, 12412, 12344, 12164, 11270, 11001, 30510, 19034, 14639, 12793, 11960, 12768, 10401, 8980, 21479, 11544, 11830, 11719, 20716, 11734, 11506, 10948, 10305, 10507, 12017, 11879, 12282, 11784, 11343, 17767, 12158, 11155, 12299, 11726, 11791, 12010, 11939, 10787, 9970, 9225, 18113, 9872, 9888, 8354, 8525, 8623, 8981, 8988, 8396, 8329, 8313, 17585, 9416, 9775, 8118, 7657, 8185, 9784, 9572, 7660, 8919, 9054, 18485, 8995, 9026, 8406, 8674, 7644, 8188, 8038, 8436, 7953, 7487, 17797, 8499, 8170, 12212, 7641, 7557, 8096, 10950, 13427, 12291, 13609, 18401, 14834, 15801, 14812, 12802, 12486, 12573, 14093, 11593, 12595, 12112, 16306, 13753, 12058, 11562, 12240, 12111, 12666, 12059, 10077, 13423, 12055, 17394, 12037, 12630, 12626, 12068, 12598, 12288, 11941, 12465, 11394, 10002, 24544, 18837, 14934, 13468, 16295, 12768, 9576, 9999, 12126, 14590, 16092, 14659, 17079, 15477, 12867, 9858, 8913, 8744, 8583, 8521, 9198, 8250, 8009, 15680, 8861, 9567, 7806, 7373, 7678, 7307, 7625, 8125, 6865, 7467, 15395, 8173, 7692, 7145, 8374, 7551, 7280, 8497, 7217, 7397, 7010, 15980, 9374, 8277, 8998, 13872, 11819, 12095, 10394, 10210, 10047, 10692, 15940, 12017, 10205, 10045, 10316, 10706, 9300, 10784, 11299, 10425, 11151, 18966, 12674, 10426, 10278, 11280, 10945, 13427, 15603, 16907, 17068, 18328, 25404, 19144, 17969, 17105, 17242, 16699, 17582, 16210, 15310, 16139, 18408, 22925, 16136, 16283, 20920, 21457, 18763, 19616, 19442, 17895, 18832, 17694, 20672, 17707, 18390, 15509, 19125, 17808, 15528, 13893, 13611, 15244, 10693, 20329, 14876, 14010, 12823, 16304, 8810, 14362, 8078, 12996, 11793, 11476, 19645, 13072, 10810, 10289, 10573, 12300, 7355, 11631, 10180, 12096, 10232, 18794, 12793, 10458, 10279, 10278, 11673, 9629, 9818, 10117, 9062, 10267]","[4, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 2, 0, 4, 0, 1, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 7, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 5, 4, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 1, 4, 2, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1]",99,269.0,12456.72950819672,0.4180327868852459
Bleach Movie 1: Memories of Nobody,7.89,https://myanimelist.net/anime/1686/Bleach_Movie_1__Memories_of_Nobody,[12583],[0],1,1686.0,12583.0,0.0
Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,7.88,https://myanimelist.net/anime/2889/Bleach_Movie_2__The_DiamondDust_Rebellion_-_Mou_Hitotsu_no_Hyourinmaru,"[13854, 5038]","[0, 0]",2,2889.0,9446.0,0.0
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,7.78,https://myanimelist.net/anime/4835/Bleach_Movie_3__Fade_to_Black_-_Kimi_no_Na_wo_Yobu,"[15527, 4848]","[0, 0]",3,4835.0,10187.5,0.0
Bleach Movie 4: Jigoku-hen,8.72,https://myanimelist.net/anime/8247/Bleach_Movie_4__Jigoku-hen,"[16606, 5200]","[2, 0]",4,8247.0,10903.0,1.0
Bleach: Memories in the Rain,7.43,https://myanimelist.net/anime/762/Bleach__Memories_in_the_Rain,[14651],[0],1,762.0,14651.0,0.0
Bleach: Sennen Kessen-hen,9.03,https://myanimelist.net/anime/41467/Bleach__Sennen_Kessen-hen,"[26444, 21529, 21901, 14968, 26021, 25728, 23186, 23831, 26528, 32720, 25811, 23175, 22286]","[1, 0, 0, 0, 2, 2, 0, 1, 1, 1, 0, 1, 0]",9,41467.0,24163.69230769231,0.6923076923076923
Bleach: Sennen Kessen-hen - Ketsubetsu-tan,8.94,https://myanimelist.net/anime/53998/Bleach__Sennen_Kessen-hen_-_Ketsubetsu-tan,"[7486, 6399, 6239, 4560, 6953, 7468, 7567, 7829, 8243, 7993, 8079, 9814, 7860]","[0, 1, 2, 0, 1, 0, 2, 0, 0, 0, 2, 0, 3]",9,53998.0,7422.307692307692,0.8461538461538461
Bleach: The Sealed Sword Frenzy,7.87,https://myanimelist.net/anime/834/Bleach__The_Sealed_Sword_Frenzy,[10144],[0],1,834.0,10144.0,0.0
Blend S,7.96,https://myanimelist.net/anime/34618/Blend_S,"[13029, 5693, 6375, 6284, 8242, 8499, 6739, 7147, 7145, 8247, 7085, 6765]","[3, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",9,34618.0,7604.166666666667,0.6666666666666666
Blood Lad,7.8,https://myanimelist.net/anime/11633/Blood_Lad,"[20656, 9277, 13989, 12240, 11536, 9883, 9679, 8250, 9077, 8171, 8024]","[2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",9,11633.0,10980.181818181818,0.45454545454545453
Blood Lad: Wagahai wa Neko de wa Nai,6.64,https://myanimelist.net/anime/18441/Blood_Lad__Wagahai_wa_Neko_de_wa_Nai,[10911],[0],1,18441.0,10911.0,0.0
Blood+,8.11,https://myanimelist.net/anime/150/Blood_,"[10218, 4419, 4115, 4011, 4674, 4427, 4100, 4143, 3860, 4446, 3716, 6186, 5280, 4216, 3878, 4095, 4210, 4679, 4364, 3600, 4284, 3957, 4478, 4140, 3706, 4226, 3942, 3932, 3609, 4467, 3664, 3855, 3724, 5553, 3472, 3537, 3964, 5151, 3683, 3619, 4134, 4165, 3556, 3684, 4269, 5627, 4484, 4400, 6959, 5613]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0]",9,150.0,4409.82,0.14
Blood-C,7.37,https://myanimelist.net/anime/10490/Blood-C,"[21840, 7508, 6344, 9221, 12864, 9814, 9674, 8387, 10532, 8998, 9154, 8214]","[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 3, 0]",9,10490.0,10212.5,0.6666666666666666
Blood-C: The Last Dark,8.16,https://myanimelist.net/anime/10681/Blood-C__The_Last_Dark,[18946],[0],1,10681.0,18946.0,0.0
Blood: The Last Vampire,7.0,https://myanimelist.net/anime/405/Blood__The_Last_Vampire,[6812],[0],1,405.0,6812.0,0.0
Bloodivores,6.83,https://myanimelist.net/anime/33985/Bloodivores,"[10098, 4655, 5121, 5056, 6453, 6267, 5722, 5444, 5798, 6095, 5387, 4590]","[4, 1, 1, 8, 3, 0, 3, 4, 4, 8, 1, 0]",9,33985.0,5890.5,3.0833333333333335
Blue Dragon,7.61,https://myanimelist.net/anime/2142/Blue_Dragon,"[13696, 4011, 4806, 3948, 3707, 3854, 3797, 4047, 3854, 3291, 3749, 4859, 3571, 3756, 3999, 3907, 3607, 3999, 3389, 3349, 3178, 4035, 4833, 3989, 3622, 4278, 3294, 3639, 3481, 4563, 3702, 3541, 3500, 4279, 3558, 3998, 4647, 3902, 3736, 3646, 3705, 3689, 3314, 3372, 4082, 4198, 3963, 4365, 4328, 3651, 4040]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0]",9,2142.0,4065.176470588235,0.11764705882352941
Blue Drop: Tenshi-tachi no Gikyoku,6.2,https://myanimelist.net/anime/2964/Blue_Drop__Tenshi-tachi_no_Gikyoku,"[4001, 2461, 2971, 2397, 2576, 3041, 2649, 2999, 2878, 2693, 2640, 2691, 2535]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",9,2964.0,2810.153846153846,0.15384615384615385
Blue Gender,7.03,https://myanimelist.net/anime/58/Blue_Gender,"[6154, 2759, 2790, 2725, 2633, 3153, 2515, 2749, 2752, 2564, 2689, 3609, 2539, 2504, 2476, 2602, 2480, 2747, 2718, 3331, 3381, 3002, 2932, 3204, 2737, 2800]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,58.0,2944.0384615384614,0.0
Blue Lock,7.87,https://myanimelist.net/anime/49596/Blue_Lock,"[35269, 25339, 29459, 30709, 24028, 22240, 21663, 21621, 21689, 21211, 21051, 27707, 20961, 21874, 20523, 31303, 32741, 29737, 32041, 30670, 27921, 30841, 27214]","[15, 1, 1, 2, 2, 1, 1, 0, 2, 2, 0, 9, 0, 2, 0, 8, 3, 2, 2, 2, 3, 6, 20]",9,49596.0,26426.608695652172,3.652173913043478
Blue Period,4.68,https://myanimelist.net/anime/46352/Blue_Period,"[6630, 5509, 4010, 2928, 3149, 4116]","[8, 5, 1, 0, 4, 4]",6,46352.0,4390.333333333333,3.6666666666666665
Blue Reflection Ray,5.0,https://myanimelist.net/anime/47639/Blue_Reflection_Ray,"[3454, 1565, 1534, 1320, 2747, 1511, 2111, 2370, 1474, 2678, 1456, 1548]","[4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",9,47639.0,1980.6666666666667,0.5
Bobobo-bo Bo-bobo,7.55,https://myanimelist.net/anime/1050/Bobobo-bo_Bo-bobo,"[3920, 2077, 2134, 2008, 2060, 2082, 2321, 1981, 1952, 2002, 2006, 2348, 2097, 2032, 2091, 1893, 1996, 2155, 2013, 2011, 1820, 1837, 2102, 1759, 2012, 2124, 1935, 1736, 1817, 1829, 1935, 1888, 1836, 2059, 1859, 1998, 1802, 1889, 2024, 1717, 1796, 1912, 1788, 1899, 2081, 1743, 1769, 1830, 1671, 1631, 1642, 1579, 1607, 1550, 1576, 2103, 1587, 1558, 1547, 1772, 1518, 1374, 1449, 1636, 1491, 1427, 2186, 1620, 1338, 1352, 1405, 1331, 1492, 1336, 2044, 2034]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,1050.0,1853.0394736842106,0.0
Bocchi the Rock!,5.09,https://myanimelist.net/anime/47917/Bocchi_the_Rock,"[20878, 3200, 2886, 3413, 3813, 4043, 3836, 3570, 3514, 3405, 3055, 3132]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",9,47917.0,4895.416666666667,0.08333333333333333
Boku dake ga Inai Machi,8.93,https://myanimelist.net/anime/31043/Boku_dake_ga_Inai_Machi,"[28835, 15142, 17926, 17931, 22958, 19303, 19173, 16924, 17356, 16776, 15504, 18952]","[5, 0, 0, 11, 1, 4, 3, 0, 0, 6, 0, 2]",9,31043.0,18898.333333333332,2.6666666666666665
Boku no Chikyuu wo Mamotte,6.82,https://myanimelist.net/anime/526/Boku_no_Chikyuu_wo_Mamotte,"[12652, 4042, 3415, 3533, 3464, 3848]","[0, 0, 1, 0, 0, 1]",6,526.0,5159.0,0.3333333333333333
Boku no Hero Academia,8.72,https://myanimelist.net/anime/31964/Boku_no_Hero_Academia,"[77272, 28504, 28438, 38461, 29799, 38692, 37505, 34442, 33315, 33781, 33009, 31557, 30752]","[13, 0, 1, 4, 2, 6, 4, 5, 5, 0, 1, 1, 2]",9,31964.0,36579.0,3.3846153846153846
Boku no Hero Academia 2nd Season,8.93,https://myanimelist.net/anime/33486/Boku_no_Hero_Academia_2nd_Season,"[4046867, 48086, 27383, 28022, 27470, 33525, 33699, 31850, 31373, 43343, 28941, 32019, 37562, 32505, 28787, 29798, 27644, 26258, 26916, 36282, 31462, 31319, 31979, 31612, 30686, 29475]","[0, 2, 4, 9, 3, 16, 9, 3, 5, 23, 11, 3, 0, 4, 4, 0, 1, 2, 0, 0, 1, 1, 3, 0, 3, 1]",9,33486.0,186340.88461538462,4.153846153846154
Boku no Hero Academia 2nd Season: Hero Note,8.17,https://myanimelist.net/anime/35262/Boku_no_Hero_Academia_2nd_Season__Episode_0,[33170],[0],1,35262.0,33170.0,0.0
Boku no Hero Academia 3rd Season,8.81,https://myanimelist.net/anime/36456/Boku_no_Hero_Academia_3rd_Season,"[38855, 25723, 23320, 21998, 23883, 23501, 23893, 22216, 25303, 23475, 21527, 29648, 24246, 22619, 22120, 22437, 19732, 25514, 26732, 24914, 25279, 30692, 24571, 23068, 23233]","[6, 2, 2, 2, 1, 4, 1, 0, 2, 0, 0, 4, 7, 1, 1, 2, 1, 5, 2, 9, 2, 0, 3, 1, 1]",9,36456.0,24739.96,2.36
Boku no Hero Academia 4th Season,8.87,https://myanimelist.net/anime/38408/Boku_no_Hero_Academia_4th_Season,"[33821, 25558, 24819, 39256, 27057, 36209, 26215, 26021, 26079, 25107, 23406, 24969, 25381, 23631, 24800, 26184, 26183, 36851, 39936, 25490, 25698, 29058, 26174, 25833, 25119]","[4, 2, 0, 4, 2, 1, 4, 1, 5, 1, 2, 0, 0, 0, 0, 3, 2, 11, 3, 0, 0, 1, 0, 0, 1]",9,38408.0,27954.2,1.88
Boku no Hero Academia 5th Season,8.0,https://myanimelist.net/anime/41587/Boku_no_Hero_Academia_5th_Season,"[30368, 25684, 22880, 21949, 23762, 23929, 22290, 21304, 22510, 21177, 19532, 23957, 192192, 16995, 18829, 19169, 18508, 24187, 23975, 24880, 23783, 21983, 24099, 22890, 22248]","[9, 3, 1, 4, 3, 5, 2, 4, 3, 1, 4, 6, 6, 4, 5, 4, 2, 12, 7, 3, 5, 0, 6, 1, 4]",9,41587.0,29323.2,4.16
Boku no Hero Academia 6th Season,8.79,https://myanimelist.net/anime/49918/Boku_no_Hero_Academia_6th_Season,"[34416, 29831, 31484, 30457, 36757, 29385, 30258, 28214, 25294, 27477, 28491, 26803, 27250, 29221, 29017, 28776, 25872, 26133, 27131, 32333, 31364, 33528, 33421, 31141, 30948]","[4, 1, 2, 2, 1, 1, 6, 2, 0, 1, 1, 1, 0, 0, 3, 1, 1, 1, 1, 1, 1, 2, 3, 3, 6]",9,49918.0,29800.08,1.8
Boku no Hero Academia the Movie 3: World Heroes' Mission,8.64,https://myanimelist.net/anime/44200/Boku_no_Hero_Academia_the_Movie_3__World_Heroes_Mission,[40716],[5],1,44200.0,40716.0,5.0
Boku no Hero Academia the Movie: Futari no Hero,8.49,https://myanimelist.net/anime/36896/Boku_no_Hero_Academia_the_Movie__Futari_no_Hero,[21319],[1],1,36896.0,21319.0,1.0
Boku no Hero Academia the Movie: Futari no Hero Specials,8.2,https://myanimelist.net/anime/38699/Boku_no_Hero_Academia_the_Movie__Futari_no_Hero_Specials,[18679],[0],1,38699.0,18679.0,0.0
Boku no Hero Academia: Sukue! Kyuujo Kunren!,8.53,https://myanimelist.net/anime/33929/Boku_no_Hero_Academia__Sukue_Kyuujo_Kunren,"[50272, 10390]","[2, 1]",2,33929.0,30331.0,1.5
Boku no Hero Academia: Training of the Dead,8.42,https://myanimelist.net/anime/35459/Boku_no_Hero_Academia__Training_of_the_Dead,[21857],[1],1,35459.0,21857.0,1.0
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,7.55,https://myanimelist.net/anime/35712/Boku_no_Kanojo_ga_Majimesugiru_Sho-bitch_na_Ken,"[22610, 7518, 14259, 11105, 9769, 9338, 8419, 7924, 7090, 7505]","[5, 2, 2, 1, 0, 0, 1, 0, 0, 0]",9,35712.0,10553.7,1.1
Boku no Tonari ni Ankoku Hakaishin ga Imasu.,7.79,https://myanimelist.net/anime/38302/Boku_no_Tonari_ni_Ankoku_Hakaishin_ga_Imasu,"[4198, 2994, 3429, 2672, 3184, 3471, 3382, 3362, 3492, 3029, 3614, 3091]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,38302.0,3326.5,0.0
Boku wa Tomodachi ga Sukunai,7.99,https://myanimelist.net/anime/10719/Boku_wa_Tomodachi_ga_Sukunai,"[31455, 11751, 10210, 11477, 16506, 15559, 13433, 14492, 14449, 13394, 12935, 12536]","[1, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",9,10719.0,14849.75,0.5
Boku wa Tomodachi ga Sukunai Next,7.84,https://myanimelist.net/anime/14967/Boku_wa_Tomodachi_ga_Sukunai_Next,"[27578, 8779, 9890, 9736, 13612, 11871, 12234, 10701, 10429, 9711, 9732, 9040]","[2, 0, 0, 2, 1, 1, 1, 0, 1, 0, 0, 0]",9,14967.0,11942.75,0.6666666666666666
Bokura ga Ita,6.9,https://myanimelist.net/anime/1222/Bokura_ga_Ita,"[27185, 7939, 7508, 7778, 10288, 7801, 8004, 8829, 8557, 10279, 9505, 13210, 8040, 7330, 7873, 7635, 8448, 8817, 10001, 9835, 10863, 10609, 11001, 8533, 9544, 9638]","[2, 0, 0, 0, 2, 1, 2, 1, 3, 3, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",9,1222.0,9809.615384615385,0.7692307692307693
Bokura wa Minna Kawaisou,8.2,https://myanimelist.net/anime/21405/Bokura_wa_Minna_Kawaisou,"[14899, 7878, 7255, 7535, 9726, 8079, 7783, 7876, 9292, 9620, 9264, 8099]","[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",9,21405.0,8942.166666666666,0.25
Bokura wa Minna Kawaisou: Hajimete no,7.19,https://myanimelist.net/anime/24913/Bokura_wa_Minna_Kawaisou__Hajimete_no,[14110],[0],1,24913.0,14110.0,0.0
Bokurano,7.79,https://myanimelist.net/anime/1690/Bokurano,"[4442, 2814, 2746, 2434, 2531, 3020, 2532, 2983, 2447, 2720, 2466, 3078, 2455, 2568, 2755, 2930, 2912, 2852, 3349, 2338, 2735, 2544, 2435, 2440]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,1690.0,2771.9166666666665,0.0
Bokutachi no Remake,7.33,https://myanimelist.net/anime/40904/Bokutachi_no_Remake,"[10243, 3718, 4502, 4763, 5971, 5541, 5621, 5315, 4332, 4977, 3973, 4100]","[2, 0, 0, 2, 0, 0, 0, 0, 0, 4, 1, 1]",9,40904.0,5254.666666666667,0.8333333333333334
Bokutachi wa Benkyou ga Dekinai,8.08,https://myanimelist.net/anime/38186/Bokutachi_wa_Benkyou_ga_Dekinai,"[15453, 7590, 7116, 6995, 7437, 10692, 8758, 8537, 8008, 8187, 7372, 7727, 7596]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2]",9,38186.0,8574.461538461539,0.46153846153846156
Bokutachi wa Benkyou ga Dekinai 2,7.64,https://myanimelist.net/anime/40004/Bokutachi_wa_Benkyou_ga_Dekinai,"[9741, 5572, 5637, 5722, 6110, 7064, 6709, 6582, 6699, 6286, 6160, 5729, 6065]","[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",9,40004.0,6467.384615384615,0.23076923076923078
Bonjour♪Koiaji Pâtisserie,8.03,https://myanimelist.net/anime/25839/Bonjour%E2%99%AAKoiaji_P%C3%A2tisserie,"[15617, 4337, 3616, 4072, 3606, 3784, 5540, 3838, 3993, 3979, 3758, 6401, 3981, 3711, 3447, 3631, 4239, 4198, 4449, 4343, 4090, 4587, 4068, 4027]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",9,25839.0,4638.0,0.125
Boogiepop wa Warawanai,6.8,https://myanimelist.net/anime/369/Boogiepop_wa_Warawanai,"[4305, 2256, 2112, 2369, 2392, 2286, 2160, 2139, 2174, 2142, 2090, 2212]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,369.0,2386.4166666666665,0.08333333333333333
Boogiepop wa Warawanai (2019),7.04,https://myanimelist.net/anime/37451/Boogiepop_wa_Warawanai_2019,"[4968, 2392, 2744, 2415, 2543, 2785, 2595, 2533, 2968, 2420, 3150, 3264, 3082, 2673, 2611, 2656, 2574, 2761]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,37451.0,2840.777777777778,0.0
Boogiepop wa Warawanai: Boogiepop Phantom,7.24,https://myanimelist.net/anime/369/Boogiepop_wa_Warawanai__Boogiepop_Phantom,"[3298, 2127, 2155, 2099, 2293, 2088, 2300, 2038, 2036, 2121, 2111, 2212]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,369.0,2239.8333333333335,0.0
